瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),惯傈樊(kW),浅氢_cos,浅氢_sin,傍扁剐档(kg/m^3),浅氢_墨抛绊府
189,辑蓖器,2024-05-12 16:00:00,18.4,0.9,200.0,84.0,1003.5,181.736,-0.9396926207859084,-0.34202014332566866,1.1990761915535868,巢浅
189,辑蓖器,2024-05-12 17:00:00,18.1,0.8,70.0,81.0,1003.2,213.569,0.3420201433256688,0.9396926207859083,1.1999524540370334,悼浅
189,辑蓖器,2024-05-12 18:00:00,18.2,0.1,0.0,73.0,1003.3,229.001,1.0,0.0,1.1996601660362913,合浅
189,辑蓖器,2024-05-12 19:00:00,18.0,0.8,70.0,72.0,1003.4,203.02,0.3420201433256688,0.9396926207859083,1.2006039035241656,悼浅
189,辑蓖器,2024-05-12 20:00:00,17.3,1.0,20.0,76.0,1003.9,209.916,0.9396926207859084,0.3420201433256687,1.2040971327009735,合浅
189,辑蓖器,2024-05-12 21:00:00,16.6,1.1,360.0,74.0,1004.3,252.048,1.0,-2.4492935982947064e-16,1.2074870085886016,合浅
189,辑蓖器,2024-05-12 22:00:00,15.6,1.8,20.0,76.0,1004.2,244.211,0.9396926207859084,0.3420201433256687,1.2115481336871339,合浅
189,辑蓖器,2024-05-12 23:00:00,15.1,2.0,20.0,75.0,1004.7,238.09,0.9396926207859084,0.3420201433256687,1.2142539784357218,合浅
189,辑蓖器,2024-05-13 00:00:00,14.4,2.0,360.0,77.0,1004.9,5.451,1.0,-2.4492935982947064e-16,1.2174522119870341,合浅
189,辑蓖器,2024-05-13 01:00:00,14.0,1.7,360.0,76.0,1005.2,212.606,1.0,-2.4492935982947064e-16,1.2195120841582232,合浅
189,辑蓖器,2024-05-13 02:00:00,14.0,1.8,360.0,73.0,1005.2,206.332,1.0,-2.4492935982947064e-16,1.2195120841582232,合浅
189,辑蓖器,2024-05-13 03:00:00,13.7,1.3,340.0,68.0,1004.8,177.259,0.9396926207859084,-0.3420201433256686,1.2203017131618765,合浅
189,辑蓖器,2024-05-13 04:00:00,13.2,2.1,360.0,67.0,1005.0,158.949,1.0,-2.4492935982947064e-16,1.222675818729733,合浅
189,辑蓖器,2024-05-13 05:00:00,13.9,0.9,320.0,59.0,1005.2,143.31,0.7660444431189778,-0.6427876096865396,1.2199369272462424,合辑浅
189,辑蓖器,2024-05-13 06:00:00,15.8,2.9,360.0,46.0,1006.1,120.184,1.0,-2.4492935982947064e-16,1.2130002740734394,合浅
189,辑蓖器,2024-05-13 07:00:00,16.9,1.3,20.0,45.0,1006.8,114.454,0.9396926207859084,0.3420201433256687,1.2092407831347425,合浅
189,辑蓖器,2024-05-13 08:00:00,20.1,3.4,50.0,39.0,1007.3,76.595,0.6427876096865394,0.766044443118978,1.1966393003586324,合悼浅
189,辑蓖器,2024-05-13 09:00:00,21.4,3.8,50.0,38.0,1007.5,56.068,0.6427876096865394,0.766044443118978,1.1915944630892676,合悼浅
189,辑蓖器,2024-05-13 10:00:00,22.3,4.9,70.0,35.0,1007.6,43.071,0.3420201433256688,0.9396926207859083,1.1880825393106487,悼浅
189,辑蓖器,2024-05-13 11:00:00,23.5,1.5,290.0,34.0,1008.2,35.74,0.342020143325669,-0.9396926207859083,1.1839811530681121,辑浅
189,辑蓖器,2024-05-13 12:00:00,23.7,1.8,230.0,38.0,1008.4,9.565,-0.6427876096865395,-0.7660444431189779,1.1834181685377472,巢辑浅
189,辑蓖器,2024-05-13 13:00:00,23.1,2.6,230.0,44.0,1008.1,10.734,-0.6427876096865395,-0.7660444431189779,1.1854621837004828,巢辑浅
189,辑蓖器,2024-05-13 14:00:00,22.5,3.3,230.0,49.0,1008.1,8.428,-0.6427876096865395,-0.7660444431189779,1.1878679922924675,巢辑浅
189,辑蓖器,2024-05-13 15:00:00,23.4,2.3,230.0,49.0,1008.2,8.754,-0.6427876096865395,-0.7660444431189779,1.1843804048479363,巢辑浅
189,辑蓖器,2024-05-13 16:00:00,23.0,1.4,180.0,49.0,1008.1,19.852,-1.0,1.2246467991473532e-16,1.1858624748312276,巢浅
189,辑蓖器,2024-05-13 17:00:00,22.6,1.2,270.0,50.0,1008.4,10.871,-1.8369701987210297e-16,-1.0,1.1878197238560615,辑浅
189,辑蓖器,2024-05-13 18:00:00,21.4,1.8,230.0,53.0,1008.7,6.975,-0.6427876096865395,-0.7660444431189779,1.1930137319286793,巢辑浅
189,辑蓖器,2024-05-13 19:00:00,19.3,1.0,230.0,58.0,1009.1,5.332,-0.6427876096865395,-0.7660444431189779,1.2020569098483225,巢辑浅
189,辑蓖器,2024-05-13 20:00:00,18.1,0.8,290.0,61.0,1009.6,11.61,0.342020143325669,-0.9396926207859083,1.2076076531058504,辑浅
189,辑蓖器,2024-05-13 21:00:00,17.0,0.2,0.0,65.0,1009.8,18.176,1.0,0.0,1.2124259977248102,合浅
189,辑蓖器,2024-05-13 22:00:00,16.6,0.6,360.0,65.0,1010.1,17.83,1.0,-2.4492935982947064e-16,1.2144604474513057,合浅
189,辑蓖器,2024-05-13 23:00:00,16.3,1.4,360.0,62.0,1010.3,8.333,1.0,-2.4492935982947064e-16,1.215959885720472,合浅
189,辑蓖器,2024-05-14 00:00:00,15.7,1.8,20.0,59.0,1010.2,3.31,0.9396926207859084,0.3420201433256687,1.2183650745556631,合浅
189,辑蓖器,2024-05-14 01:00:00,15.3,1.9,20.0,57.0,1010.2,5.156,0.9396926207859084,0.3420201433256687,1.220054608373733,合浅
189,辑蓖器,2024-05-14 02:00:00,15.0,1.8,360.0,56.0,1009.9,3.645,1.0,-2.4492935982947064e-16,1.220962139081177,合浅
189,辑蓖器,2024-05-14 03:00:00,14.7,1.9,20.0,55.0,1009.5,6.287,0.9396926207859084,0.3420201433256687,1.2217505361497014,合浅
189,辑蓖器,2024-05-14 04:00:00,14.2,1.9,20.0,61.0,1009.5,15.02,0.9396926207859084,0.3420201433256687,1.2238764288522415,合浅
189,辑蓖器,2024-05-14 05:00:00,14.2,1.6,360.0,60.0,1009.6,10.382,1.0,-2.4492935982947064e-16,1.2239976647540594,合浅
189,辑蓖器,2024-05-14 06:00:00,14.1,1.7,360.0,59.0,1010.2,7.872,1.0,-2.4492935982947064e-16,1.2251514422468346,合浅
189,辑蓖器,2024-05-14 07:00:00,16.5,0.6,360.0,52.0,1010.7,3.678,1.0,-2.4492935982947064e-16,1.2156013722331787,合浅
189,辑蓖器,2024-05-14 08:00:00,19.9,1.4,230.0,44.0,1011.3,0.648,-0.6427876096865395,-0.7660444431189779,1.2022110912324333,巢辑浅
189,辑蓖器,2024-05-14 09:00:00,20.7,2.0,230.0,45.0,1011.5,0.096,-0.6427876096865395,-0.7660444431189779,1.1991752069370065,巢辑浅
189,辑蓖器,2024-05-14 10:00:00,21.4,1.5,230.0,53.0,1011.6,0.057,-0.6427876096865395,-0.7660444431189779,1.1964436316239238,巢辑浅
189,辑蓖器,2024-05-14 11:00:00,21.6,2.2,200.0,60.0,1011.6,0.121,-0.9396926207859084,-0.34202014332566866,1.1956317954022957,巢浅
189,辑蓖器,2024-05-14 12:00:00,21.7,2.6,200.0,49.0,1011.2,1.222,-0.9396926207859084,-0.34202014332566866,1.1947536820392646,巢浅
189,辑蓖器,2024-05-14 13:00:00,22.4,2.3,200.0,50.0,1011.0,1.534,-0.9396926207859084,-0.34202014332566866,1.1916882046235913,巢浅
189,辑蓖器,2024-05-14 14:00:00,22.7,2.1,200.0,52.0,1010.5,1.406,-0.9396926207859084,-0.34202014332566866,1.1898910366556208,巢浅
189,辑蓖器,2024-05-14 15:00:00,22.4,2.7,200.0,50.0,1010.3,2.962,-0.9396926207859084,-0.34202014332566866,1.190863099041755,巢浅
189,辑蓖器,2024-05-14 16:00:00,22.6,1.8,200.0,52.0,1010.1,3.083,-0.9396926207859084,-0.34202014332566866,1.189822196615438,巢浅
189,辑蓖器,2024-05-14 17:00:00,22.9,1.7,200.0,53.0,1010.0,1.667,-0.9396926207859084,-0.34202014332566866,1.1884988262544451,巢浅
189,辑蓖器,2024-05-14 18:00:00,21.5,1.3,200.0,64.0,1010.0,0.988,-0.9396926207859084,-0.34202014332566866,1.1941458595371746,巢浅
189,辑蓖器,2024-05-14 19:00:00,20.2,0.7,90.0,61.0,1010.1,0.342,6.123233995736766e-17,1.0,1.19955655240844,悼浅
189,辑蓖器,2024-05-14 20:00:00,18.7,1.1,70.0,68.0,1010.5,0.469,0.3420201433256688,0.9396926207859083,1.2061992913982025,悼浅
189,辑蓖器,2024-05-14 21:00:00,18.2,1.5,360.0,64.0,1010.8,0.228,1.0,-2.4492935982947064e-16,1.2086280233524203,合浅
189,辑蓖器,2024-05-14 22:00:00,17.2,1.6,20.0,60.0,1011.1,0.464,0.9396926207859084,0.3420201433256687,1.213150632040261,合浅
189,辑蓖器,2024-05-14 23:00:00,16.7,1.3,360.0,59.0,1010.8,1.599,1.0,-2.4492935982947064e-16,1.2148827828315598,合浅
189,辑蓖器,2024-05-15 00:00:00,16.4,1.3,360.0,56.0,1010.6,244.215,1.0,-2.4492935982947064e-16,1.2159008818199029,合浅
189,辑蓖器,2024-05-15 01:00:00,16.1,1.0,340.0,44.0,1010.0,5.606,0.9396926207859084,-0.3420201433256686,1.2164393345293982,合浅
189,辑蓖器,2024-05-15 02:00:00,15.2,0.6,340.0,43.0,1009.7,4.751,0.9396926207859084,-0.3420201433256686,1.2198736469688445,合浅
189,辑蓖器,2024-05-15 03:00:00,15.8,1.4,320.0,39.0,1009.6,8.306,0.7660444431189778,-0.6427876096865396,1.2172200344941302,合辑浅
189,辑蓖器,2024-05-15 04:00:00,15.5,0.7,360.0,39.0,1009.5,7.814,1.0,-2.4492935982947064e-16,1.218364426920809,合浅
189,辑蓖器,2024-05-15 05:00:00,15.5,0.9,360.0,33.0,1008.9,7.772,1.0,-2.4492935982947064e-16,1.2176402875883152,合浅
189,辑蓖器,2024-05-15 06:00:00,14.5,1.2,20.0,41.0,1009.3,19.012,0.9396926207859084,0.3420201433256687,1.2223577874427838,合浅
189,辑蓖器,2024-05-15 07:00:00,16.5,1.8,360.0,41.0,1009.4,10.196,1.0,-2.4492935982947064e-16,1.21403782045332,合浅
189,辑蓖器,2024-05-15 08:00:00,19.7,0.9,90.0,51.0,1009.2,16.002,6.123233995736766e-17,1.0,1.2005339949514404,悼浅
189,辑蓖器,2024-05-15 09:00:00,20.3,1.2,110.0,60.0,1009.4,15.508,-0.3420201433256687,0.9396926207859084,1.1983167650172233,悼浅
189,辑蓖器,2024-05-15 10:00:00,20.5,1.5,180.0,68.0,1009.7,17.263,-1.0,1.2246467991473532e-16,1.1978565166132005,巢浅
189,辑蓖器,2024-05-15 11:00:00,21.3,1.3,180.0,38.0,1009.5,8.401,-1.0,1.2246467991473532e-16,1.194365399323116,巢浅
189,辑蓖器,2024-05-15 12:00:00,22.6,3.4,230.0,47.0,1009.0,16.33,-0.6427876096865395,-0.7660444431189779,1.1885264789476062,巢辑浅
189,辑蓖器,2024-05-15 13:00:00,23.6,4.7,250.0,25.0,1008.1,39.324,-0.34202014332566855,-0.9396926207859084,1.1834647747978704,辑浅
189,辑蓖器,2024-05-15 14:00:00,23.0,5.3,270.0,29.0,1007.2,45.024,-1.8369701987210297e-16,-1.0,1.1848037740799648,辑浅
189,辑蓖器,2024-05-15 15:00:00,23.2,4.4,270.0,42.0,1006.5,61.719,-1.8369701987210297e-16,-1.0,1.1831812982590515,辑浅
189,辑蓖器,2024-05-15 16:00:00,20.3,4.9,270.0,60.0,1006.2,201.158,-1.8369701987210297e-16,-1.0,1.1945178610663068,辑浅
189,辑蓖器,2024-05-15 17:00:00,19.8,4.1,270.0,51.0,1005.6,255.711,-1.8369701987210297e-16,-1.0,1.1958431251462138,辑浅
189,辑蓖器,2024-05-15 18:00:00,19.4,4.5,250.0,49.0,1005.0,266.383,-0.34202014332566855,-0.9396926207859084,1.196763700882786,辑浅
189,辑蓖器,2024-05-15 19:00:00,16.5,2.2,320.0,39.0,1006.2,276.749,0.7660444431189778,-0.6427876096865396,1.210189077610591,合辑浅
189,辑蓖器,2024-05-15 20:00:00,15.1,2.8,340.0,43.0,1007.6,271.402,0.9396926207859084,-0.3420201433256686,1.217758842113898,合浅
189,辑蓖器,2024-05-15 21:00:00,14.1,2.4,290.0,56.0,1008.6,242.119,0.342020143325669,-0.9396926207859083,1.223210992526388,辑浅
189,辑蓖器,2024-05-15 22:00:00,13.6,1.7,250.0,64.0,1009.2,230.392,-0.34202014332566855,-0.9396926207859084,1.226072817511872,辑浅
189,辑蓖器,2024-05-15 23:00:00,13.8,2.4,230.0,63.0,1008.4,235.097,-0.6427876096865395,-0.7660444431189779,1.2242470232808162,巢辑浅
189,辑蓖器,2024-05-16 00:00:00,13.9,2.3,230.0,52.0,1007.9,61.422,-0.6427876096865395,-0.7660444431189779,1.2232137176397608,巢辑浅
189,辑蓖器,2024-05-16 01:00:00,14.2,3.1,230.0,53.0,1007.7,262.987,-0.6427876096865395,-0.7660444431189779,1.2216941826195182,巢辑浅
189,辑蓖器,2024-05-16 02:00:00,14.5,3.5,230.0,54.0,1007.3,259.756,-0.6427876096865395,-0.7660444431189779,1.2199355982275994,巢辑浅
189,辑蓖器,2024-05-16 03:00:00,14.5,3.0,250.0,54.0,1007.5,267.586,-0.34202014332566855,-0.9396926207859084,1.2201778171491178,辑浅
189,辑蓖器,2024-05-16 04:00:00,14.9,2.6,270.0,42.0,1007.7,277.071,-1.8369701987210297e-16,-1.0,1.2187253024673443,辑浅
189,辑蓖器,2024-05-16 05:00:00,14.9,2.4,290.0,41.0,1007.9,268.728,0.342020143325669,-0.9396926207859083,1.2189671850320893,辑浅
189,辑蓖器,2024-05-16 06:00:00,15.1,3.6,270.0,38.0,1008.4,249.86,-1.8369701987210297e-16,-1.0,1.2187257010596018,辑浅
189,辑蓖器,2024-05-16 07:00:00,15.7,2.4,250.0,45.0,1008.2,238.434,-0.34202014332566855,-0.9396926207859084,1.215952948096436,辑浅
189,辑蓖器,2024-05-16 08:00:00,17.5,3.4,250.0,52.0,1008.4,194.652,-0.34202014332566855,-0.9396926207859084,1.2086622512658878,辑浅
189,辑蓖器,2024-05-16 09:00:00,19.1,4.1,250.0,33.0,1008.7,184.046,-0.34202014332566855,-0.9396926207859084,1.2024027193826943,辑浅
189,辑蓖器,2024-05-16 10:00:00,20.5,4.1,250.0,36.0,1008.9,121.843,-0.34202014332566855,-0.9396926207859084,1.196907437467622,辑浅
189,辑蓖器,2024-05-16 11:00:00,21.7,3.7,250.0,26.0,1008.7,55.181,-0.34202014332566855,-0.9396926207859084,1.1917998804123875,辑浅
189,辑蓖器,2024-05-16 12:00:00,21.7,4.2,270.0,32.0,1008.5,26.784,-1.8369701987210297e-16,-1.0,1.1915635762822374,辑浅
189,辑蓖器,2024-05-16 13:00:00,22.7,2.4,250.0,35.0,1008.3,21.474,-0.34202014332566855,-0.9396926207859084,1.1873004772487505,辑浅
189,辑蓖器,2024-05-16 14:00:00,22.1,5.0,270.0,30.0,1008.1,17.375,-1.8369701987210297e-16,-1.0,1.1894772969390959,辑浅
189,辑蓖器,2024-05-16 15:00:00,22.9,4.2,250.0,28.0,1007.4,38.159,-0.34202014332566855,-0.9396926207859084,1.1854393243254733,辑浅
189,辑蓖器,2024-05-16 16:00:00,22.5,4.5,250.0,28.0,1007.1,102.78,-0.34202014332566855,-0.9396926207859084,1.1866896687211033,辑浅
189,辑蓖器,2024-05-16 17:00:00,20.9,4.4,230.0,47.0,1007.1,161.816,-0.6427876096865395,-0.7660444431189779,1.1931467456466391,巢辑浅
189,辑蓖器,2024-05-16 18:00:00,20.8,2.3,250.0,42.0,1007.3,164.801,-0.34202014332566855,-0.9396926207859084,1.1937896745370606,辑浅
189,辑蓖器,2024-05-16 19:00:00,18.8,2.5,230.0,51.0,1007.7,118.133,-0.6427876096865395,-0.7660444431189779,1.202445019269459,巢辑浅
189,辑蓖器,2024-05-16 20:00:00,17.4,1.8,250.0,49.0,1008.2,97.602,-0.34202014332566855,-0.9396926207859084,1.2088384410864068,辑浅
189,辑蓖器,2024-05-16 21:00:00,16.9,3.1,270.0,49.0,1009.0,77.57,-1.8369701987210297e-16,-1.0,1.2118831447983265,辑浅
189,辑蓖器,2024-05-16 22:00:00,17.0,2.7,250.0,38.0,1009.2,60.464,-0.34202014332566855,-0.9396926207859084,1.211705602004237,辑浅
189,辑蓖器,2024-05-16 23:00:00,17.1,2.8,250.0,38.0,1009.5,71.533,-0.34202014332566855,-0.9396926207859084,1.2116482061350269,辑浅
189,辑蓖器,2024-05-17 00:00:00,17.4,3.2,270.0,30.0,1009.2,89.292,-1.8369701987210297e-16,-1.0,1.2100374476734792,辑浅
189,辑蓖器,2024-05-17 01:00:00,17.1,3.1,250.0,33.0,1009.4,53.177,-0.34202014332566855,-0.9396926207859084,1.2115281815479901,辑浅
189,辑蓖器,2024-05-17 02:00:00,17.0,3.2,270.0,37.0,1009.8,80.201,-1.8369701987210297e-16,-1.0,1.2124259977248102,辑浅
189,辑蓖器,2024-05-17 03:00:00,16.7,2.3,250.0,40.0,1009.8,116.57,-0.34202014332566855,-0.9396926207859084,1.2136808805929058,辑浅
189,辑蓖器,2024-05-17 04:00:00,16.5,2.2,250.0,46.0,1010.1,122.842,-0.34202014332566855,-0.9396926207859084,1.2148797329501668,辑浅
189,辑蓖器,2024-05-17 05:00:00,16.6,2.3,270.0,40.0,1010.1,130.099,-1.8369701987210297e-16,-1.0,1.2144604474513057,辑浅
189,辑蓖器,2024-05-17 06:00:00,16.9,2.4,270.0,39.0,1010.5,100.086,-1.8369701987210297e-16,-1.0,1.2136847550234975,辑浅
189,辑蓖器,2024-05-17 07:00:00,18.2,2.0,270.0,36.0,1010.8,90.436,-1.8369701987210297e-16,-1.0,1.2086280233524203,辑浅
189,辑蓖器,2024-05-17 08:00:00,20.4,3.0,250.0,30.0,1010.9,81.926,-0.34202014332566855,-0.9396926207859084,1.1996886790669903,辑浅
189,辑蓖器,2024-05-17 09:00:00,21.1,2.8,230.0,36.0,1011.3,85.571,-0.6427876096865395,-0.7660444431189779,1.197308276246948,巢辑浅
189,辑蓖器,2024-05-17 10:00:00,21.4,2.9,230.0,41.0,1011.5,49.721,-0.6427876096865395,-0.7660444431189779,1.1963253592206395,巢辑浅
189,辑蓖器,2024-05-17 11:00:00,21.5,2.6,230.0,41.0,1011.6,9.153,-0.6427876096865395,-0.7660444431189779,1.1960375757503026,巢辑浅
189,辑蓖器,2024-05-17 12:00:00,22.6,2.3,230.0,44.0,1011.6,22.405,-0.6427876096865395,-0.7660444431189779,1.1915890843442998,巢辑浅
189,辑蓖器,2024-05-17 13:00:00,21.8,2.5,250.0,52.0,1011.4,23.959,-0.34202014332566855,-0.9396926207859084,1.1945848361486757,辑浅
189,辑蓖器,2024-05-17 14:00:00,22.2,2.7,230.0,55.0,1011.1,14.699,-0.6427876096865395,-0.7660444431189779,1.1926131234565422,巢辑浅
189,辑蓖器,2024-05-17 15:00:00,22.4,3.4,230.0,58.0,1010.7,16.049,-0.6427876096865395,-0.7660444431189779,1.1913345879456614,巢辑浅
189,辑蓖器,2024-05-17 16:00:00,22.7,3.0,250.0,54.0,1010.5,86.898,-0.34202014332566855,-0.9396926207859084,1.1898910366556208,辑浅
189,辑蓖器,2024-05-17 17:00:00,22.2,2.5,230.0,54.0,1010.5,85.894,-0.6427876096865395,-0.7660444431189779,1.191905411188642,巢辑浅
189,辑蓖器,2024-05-17 18:00:00,21.7,2.1,230.0,57.0,1010.6,85.572,-0.6427876096865395,-0.7660444431189779,1.1940447696488141,巢辑浅
189,辑蓖器,2024-05-17 19:00:00,20.2,1.5,230.0,61.0,1010.9,90.194,-0.6427876096865395,-0.7660444431189779,1.2005066021479973,巢辑浅
189,辑蓖器,2024-05-17 20:00:00,19.2,1.1,250.0,64.0,1011.1,82.595,-0.34202014332566855,-0.9396926207859084,1.2048513289306988,辑浅
189,辑蓖器,2024-05-17 21:00:00,19.0,1.2,270.0,67.0,1011.7,91.088,-1.8369701987210297e-16,-1.0,1.2063916098963343,辑浅
189,辑蓖器,2024-05-17 22:00:00,18.5,0.3,0.0,71.0,1012.1,90.845,1.0,0.0,1.2089376217272885,合浅
189,辑蓖器,2024-05-17 23:00:00,18.4,1.0,320.0,73.0,1012.2,102.846,0.7660444431189778,-0.6427876096865396,1.2094717698959048,合辑浅
189,辑蓖器,2024-05-18 00:00:00,18.0,0.5,320.0,74.0,1012.1,36.485,0.7660444431189778,-0.6427876096865396,1.2110137639593461,合辑浅
189,辑蓖器,2024-05-18 01:00:00,17.5,0.7,290.0,78.0,1011.9,78.139,0.342020143325669,-0.9396926207859083,1.2128573304799206,辑浅
189,辑蓖器,2024-05-18 02:00:00,17.5,0.3,0.0,75.0,1011.9,72.275,1.0,0.0,1.2128573304799206,合浅
189,辑蓖器,2024-05-18 03:00:00,17.6,0.7,340.0,74.0,1011.6,81.594,0.9396926207859084,-0.3420201433256686,1.212080728099146,合浅
189,辑蓖器,2024-05-18 04:00:00,17.2,1.2,360.0,75.0,1011.4,90.712,1.0,-2.4492935982947064e-16,1.2135105817876766,合浅
189,辑蓖器,2024-05-18 05:00:00,17.2,1.0,340.0,75.0,1011.4,61.783,0.9396926207859084,-0.3420201433256686,1.2135105817876766,合浅
189,辑蓖器,2024-05-18 06:00:00,16.8,1.4,360.0,76.0,1011.6,59.702,1.0,-2.4492935982947064e-16,1.2154249756676208,合浅
189,辑蓖器,2024-05-18 07:00:00,19.1,0.9,20.0,71.0,1011.8,43.844,0.9396926207859084,0.3420201433256687,1.2060980187086447,合浅
189,辑蓖器,2024-05-18 08:00:00,21.4,0.6,90.0,71.0,1012.3,23.134,6.123233995736766e-17,1.0,1.197271538446914,悼浅
189,辑蓖器,2024-05-18 09:00:00,22.4,1.1,140.0,70.0,1012.5,29.101,-0.7660444431189779,0.6427876096865395,1.1934562880132404,巢悼浅
189,辑蓖器,2024-05-18 10:00:00,21.9,1.5,180.0,72.0,1013.0,29.284,-1.0,1.2246467991473532e-16,1.1960691123682432,巢浅
189,辑蓖器,2024-05-18 11:00:00,22.5,1.8,180.0,71.0,1013.0,27.441,-1.0,1.2246467991473532e-16,1.1936417777921533,巢浅
189,辑蓖器,2024-05-18 12:00:00,22.4,1.6,180.0,70.0,1012.2,13.732,-1.0,1.2246467991473532e-16,1.1931026713353108,巢浅
189,辑蓖器,2024-05-18 13:00:00,22.5,1.5,180.0,69.0,1011.8,6.493,-1.0,1.2246467991473532e-16,1.1922277895065159,巢浅
189,辑蓖器,2024-05-18 14:00:00,22.5,2.0,180.0,68.0,1011.4,9.719,-1.0,1.2246467991473532e-16,1.1917564600779702,巢浅
189,辑蓖器,2024-05-18 15:00:00,23.0,1.9,180.0,67.0,1010.6,9.95,-1.0,1.2246467991473532e-16,1.1888033102514024,巢浅
189,辑蓖器,2024-05-18 16:00:00,22.8,1.7,180.0,67.0,1010.3,13.403,-1.0,1.2246467991473532e-16,1.1892535527007624,巢浅
189,辑蓖器,2024-05-18 17:00:00,23.1,1.4,160.0,60.0,1009.9,12.699,-0.9396926207859083,0.3420201433256689,1.1875788704683243,巢浅
189,辑蓖器,2024-05-18 18:00:00,23.2,0.9,160.0,58.0,1009.9,14.75,-0.9396926207859083,0.3420201433256689,1.1871781352328028,巢浅
189,辑蓖器,2024-05-18 19:00:00,20.4,1.5,70.0,66.0,1010.1,14.211,0.3420201433256688,0.9396926207859083,1.1987392766105123,悼浅
189,辑蓖器,2024-05-18 20:00:00,19.3,2.1,70.0,67.0,1010.5,12.879,0.3420201433256688,0.9396926207859083,1.2037246134196116,悼浅
189,辑蓖器,2024-05-18 21:00:00,18.7,1.5,20.0,59.0,1010.8,23.213,0.9396926207859084,0.3420201433256687,1.2065573911383505,合浅
189,辑蓖器,2024-05-18 22:00:00,18.7,1.6,50.0,51.0,1011.0,21.887,0.6427876096865394,0.766044443118978,1.206796124298449,合悼浅
189,辑蓖器,2024-05-18 23:00:00,18.3,1.4,20.0,45.0,1011.1,20.184,0.9396926207859084,0.3420201433256687,1.208571919756012,合浅
189,辑蓖器,2024-05-19 00:00:00,17.5,2.0,20.0,32.0,1010.9,0.445,0.9396926207859084,0.3420201433256687,1.2116587364187683,合浅
189,辑蓖器,2024-05-19 01:00:00,17.9,1.9,20.0,33.0,1010.7,35.989,0.9396926207859084,0.3420201433256687,1.2097541228907067,合浅
189,辑蓖器,2024-05-19 02:00:00,17.9,1.3,360.0,38.0,1010.3,27.776,1.0,-2.4492935982947064e-16,1.209275344173821,合浅
189,辑蓖器,2024-05-19 03:00:00,17.6,1.8,360.0,45.0,1010.1,22.641,1.0,-2.4492935982947064e-16,1.2102834553706476,合浅
189,辑蓖器,2024-05-19 04:00:00,17.1,1.8,20.0,54.0,1010.0,17.149,0.9396926207859084,0.3420201433256687,1.2122483290702102,合浅
189,辑蓖器,2024-05-19 05:00:00,16.7,2.5,20.0,54.0,1009.7,14.047,0.9396926207859084,0.3420201433256687,1.2135606903690404,合浅
189,辑蓖器,2024-05-19 06:00:00,16.6,2.7,20.0,50.0,1009.4,11.676,0.9396926207859084,0.3420201433256687,1.2136188255196,合浅
189,辑蓖器,2024-05-19 07:00:00,19.5,1.6,20.0,43.0,1009.8,3.788,0.9396926207859084,0.3420201433256687,1.2020686937975524,合浅
189,辑蓖器,2024-05-19 08:00:00,24.0,0.1,0.0,40.0,1009.9,1.901,1.0,0.0,1.1839819632382333,合浅
189,辑蓖器,2024-05-19 09:00:00,25.1,0.9,90.0,33.0,1009.9,1.436,6.123233995736766e-17,1.0,1.179615223390582,悼浅
189,辑蓖器,2024-05-19 10:00:00,24.5,1.0,180.0,56.0,1010.0,4.035,-1.0,1.2246467991473532e-16,1.1821101209898488,巢浅
189,辑蓖器,2024-05-19 11:00:00,24.9,1.0,180.0,56.0,1009.8,6.282,-1.0,1.2246467991473532e-16,1.180289895117778,巢浅
189,辑蓖器,2024-05-19 12:00:00,25.8,1.3,160.0,39.0,1009.6,8.864,-0.9396926207859083,0.3420201433256689,1.1765035255630671,巢浅
189,辑蓖器,2024-05-19 13:00:00,26.2,1.2,160.0,34.0,1009.4,10.187,-0.9396926207859083,0.3420201433256689,1.1746986961560186,巢浅
189,辑蓖器,2024-05-19 14:00:00,25.3,1.7,180.0,44.0,1008.9,9.938,-1.0,1.2246467991473532e-16,1.1776574602525287,巢浅
189,辑蓖器,2024-05-19 15:00:00,25.1,1.3,180.0,51.0,1008.6,10.914,-1.0,1.2246467991473532e-16,1.1780967564231517,巢浅
189,辑蓖器,2024-05-19 16:00:00,25.6,0.8,180.0,44.0,1008.4,11.611,-1.0,1.2246467991473532e-16,1.1758918270474652,巢浅
189,辑蓖器,2024-05-19 17:00:00,24.6,1.2,180.0,44.0,1008.4,3.287,-1.0,1.2246467991473532e-16,1.1798410859124442,巢浅
189,辑蓖器,2024-05-19 18:00:00,23.6,1.0,180.0,46.0,1008.5,1.927,-1.0,1.2246467991473532e-16,1.1839343570912135,巢浅
189,辑蓖器,2024-05-19 19:00:00,21.8,0.7,90.0,33.0,1008.0,0.722,6.123233995736766e-17,1.0,1.1905690279195817,悼浅
189,辑蓖器,2024-05-19 20:00:00,20.1,0.8,230.0,44.0,1008.5,1.79,-0.6427876096865395,-0.7660444431189779,1.1980648609269142,巢辑浅
189,辑蓖器,2024-05-19 21:00:00,19.1,0.4,0.0,46.0,1009.3,0.737,1.0,0.0,1.2031179386070718,合浅
189,辑蓖器,2024-05-19 22:00:00,18.9,1.3,20.0,43.0,1009.5,0.259,0.9396926207859084,0.3420201433256687,1.204180420581036,合浅
